"id","Metacritic_Score","Rank","Album_Name","Singer","Release_Date","Description","name","popularity","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Palomino",36,0.73,0.704,0.485,0.796,4,0.13,-9.387,1,0.0283,94.087,4,0.497
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Bad Love",54,0.103,0.623,0.766,0.0193,4,0.158,-7.445,1,0.0531,153.15,4,0.55
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Empty in My Mind",42,0.0552,0.772,0.674,0.43,5,0.107,-7.41,0,0.0461,134.987,4,0.692
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Window",43,0.134,0.512,0.628,0.236,4,0.066,-7.246,1,0.0278,98.004,4,0.186
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Bop",40,0.00956,0.539,0.531,0.709,5,0.255,-6.262,1,0.0267,153.959,4,0.741
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Hold",33,0.262,0.717,0.808,0.914,2,0.253,-7.574,1,0.0333,119.983,4,0.847
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Dream On",29,0.0475,0.65,0.588,0.0193,9,0.119,-7.167,1,0.0232,100.932,4,0.196
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Clear",34,0.037,0.725,0.37,0.0584,4,0.256,-7.502,1,0.0311,114.014,4,0.167
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Memories",30,0.172,0.657,0.535,0.00506,9,0.198,-4.95,1,0.0269,96.961,4,0.207
1990,84,62,"Blue Skies","Dehd","2022-05-27","The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.","Waterfall",29,0.0826,0.629,0.405,0.142,9,0.0934,-7.101,1,0.0317,172.318,4,0.482
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","Tresor",35,0.551,0.607,0.523,0.0967,2,0.0929,-7.903,0,0.0246,102.959,4,0.316
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","Keltek",24,0.906,0.352,0.577,0.923,2,0.0862,-11.104,0,0.034,155.993,4,0.0374
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","An Stevel Nowydh",38,0.485,0.678,0.674,0.0108,1,0.33,-6.854,0,0.031,128.079,4,0.797
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","Tonnow",24,0.899,0.557,0.367,0.524,1,0.0844,-11.472,0,0.0315,177.018,4,0.514
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","Anima",30,0.696,0.571,0.495,0.00577,10,0.205,-6.343,0,0.0265,114.746,4,0.469
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","Porth Ia",23,0.945,0.503,0.428,0.305,0,0.585,-13.429,1,0.0303,94.977,3,0.212
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","N.Y.C.A.W.",32,0.535,0.853,0.494,0.143,7,0.0788,-6.688,1,0.062,125.005,4,0.818
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","Men an Toll",30,0.995,0.224,0.148,0.961,9,0.072,-21.674,0,0.0458,119.182,4,0.0367
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","Kan Me",25,0.089,0.512,0.471,0.253,5,0.105,-9.083,1,0.0258,74.038,4,0.342
1991,84,63,"Tresor","Gwenno","2022-07-01","The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.","Ardamm",26,0.458,0.744,0.748,0.0306,7,0.388,-9.471,1,0.0337,117.034,4,0.505
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","The Last One",42,0.461,0.281,0.56,0.00167,5,0.0901,-7.822,0,0.0348,53.125,4,0.22
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","Repeat the Pattern",26,0.726,0.21,0.397,4.18e-05,2,0.088,-9.636,1,0.038,75.677,5,0.195
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","You Belong There",30,0.389,0.196,0.528,0.282,5,0.102,-11.52,0,0.0485,120.257,4,0.0451
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","Celia",29,0.865,0.335,0.203,3.56e-05,10,0.0847,-9.796,1,0.0336,139.396,3,0.095
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","Keeper and Kin",27,0.209,0.269,0.608,0.0566,0,0.19,-10.033,1,0.0346,76.844,4,0.226
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","Unpeopled Space",37,0.255,0.519,0.685,0.021,0,0.131,-9.065,0,0.0401,99.653,4,0.175
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","I'll Wait For Your Visit",29,0.329,0.365,0.598,0.0266,0,0.128,-8.636,0,0.0381,87.962,4,0.214
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","It's A Passage",37,0.557,0.416,0.542,0.0036,5,0.363,-8.281,0,0.0368,74.996,4,0.248
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","Tangle",27,0.44,0.28,0.507,0.0134,8,0.228,-8.372,0,0.0298,139.16,4,0.296
1992,84,64,"You Belong There","Daniel Rossen","2022-04-08","The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.","Shadow in the Frame",43,0.609,0.333,0.505,0.0399,5,0.0819,-9.181,0,0.0296,155.397,4,0.383
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","More Pressure",48,0.152,0.912,0.751,1.46e-05,2,0.088,-9.76,1,0.109,117.983,4,0.435
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","Grace",41,0.902,0.535,0.169,0.000235,7,0.0721,-16.536,1,0.0644,108.449,4,0.218
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","Water in the Rain",37,0.67,0.521,0.274,0.00378,10,0.185,-11.977,0,0.0455,124.282,4,0.0767
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","Priority Boredom",41,0.0222,0.722,0.57,0,8,0.306,-8.986,0,0.0403,110.516,4,0.0498
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","Nothing to Prove",42,0.249,0.943,0.394,0.00143,8,0.1,-10.677,1,0.0758,120.994,3,0.0393
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","No Prizes",46,0.566,0.79,0.378,0.00433,11,0.11,-9.668,1,0.424,80.956,4,0.166
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","Don't You Ever",40,0.104,0.535,0.384,9.09e-06,9,0.0615,-11.355,1,0.431,63.195,4,0.31
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","Move",37,0.129,0.885,0.362,0,2,0.106,-12.78,1,0.3,128.234,4,0.134
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","Salt Coast",45,0.247,0.769,0.469,9.7e-05,2,0.112,-9.175,0,0.0769,130.256,4,0.0399
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","I Saw Light",43,0.905,0.644,0.259,0.00486,5,0.158,-19.227,1,0.0822,111.068,4,0.711
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","Smoking",38,0.872,0.769,0.331,0.00176,10,0.0962,-12.887,0,0.252,103.261,4,0.631
1993,84,65,"The Line Is a Curve","Kae Tempest","2022-04-08","The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.","These Are the Days",38,0.265,0.46,0.451,3.81e-06,9,0.0848,-8.923,0,0.0397,86.015,4,0.12
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","Bones",48,0.12,0.329,0.777,0.743,9,0.369,-5.033,1,0.0281,103.087,4,0.41
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","Don't Ask Me",40,0.000471,0.484,0.962,0.66,11,0.364,-4.152,0,0.0494,119.968,4,0.558
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","Unholy Affliction",42,0.0452,0.298,0.667,0.757,8,0.115,-8.147,1,0.0822,78.043,4,0.261
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","Darkness Forever",41,0.0715,0.511,0.546,0.0831,1,0.0769,-7.165,0,0.0322,130.168,4,0.127
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","Feel It All The Time",50,0.0449,0.582,0.563,0.000174,4,0.262,-6.428,1,0.0237,95.044,4,0.713
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","With U",44,0.00969,0.438,0.709,0.000169,7,0.887,-5.474,1,0.0299,72,4,0.381
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","Still",39,0.751,0.576,0.457,0.000329,9,0.222,-9.194,1,0.0247,90.055,4,0.504
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","Shotgun",54,0.000821,0.635,0.849,0.618,5,0.193,-5.33,1,0.0346,119.994,4,0.708
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","newdemo",40,0.586,0.472,0.439,8.5e-06,9,0.111,-9.12,0,0.0263,72.004,4,0.407
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","Fire In The Driveway",39,0.694,0.375,0.266,0.00528,2,0.116,-10.027,1,0.0309,179.938,4,0.293
1994,84,66,"Sometimes, Forever","Soccer Mommy","2022-06-24","The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.","Following Eyes",38,0.0117,0.617,0.679,0.687,0,0.321,-6.336,0,0.0242,107.964,4,0.618
1995,84,67,"Limbs","Keeley Forsyth","2022-02-25","The second full-length release for British singer-songwriter Keeley Forsyth was produced with Ross Downes.","Wash",14,0.853,0.209,0.23,0.000198,2,0.109,-12.137,0,0.0329,76.452,5,0.0656
1995,84,67,"Limbs","Keeley Forsyth","2022-02-25","The second full-length release for British singer-songwriter Keeley Forsyth was produced with Ross Downes.","Blindfolded",22,0.378,0.112,0.15,0.814,10,0.113,-17.96,0,0.0381,65.162,4,0.0383
1995,84,67,"Limbs","Keeley Forsyth","2022-02-25","The second full-length release for British singer-songwriter Keeley Forsyth was produced with Ross Downes.","I Stand Alone",31,0.896,0.257,0.11,0.011,6,0.112,-15.982,1,0.034,136.799,4,0.0378
