"Metacritic_Score","Rank","Album_Name","Singer","Release_Date","Desciption","User_Score","Release_Year","id"
72,397,"King's Disease","Nas",2020-08-21,"the 13th full-length solo release for the rapper features guest appearances from  Anderson Paak, ASAP Ferg, AZ, Big Sean, Brucie B, Cormega, Dr. Dre, The Firm, Fivio Foreign, Foxy Brown, Hit-Boy, Lil Durk, Don Toliver, and Charlie Wilson.",7.6,2020,"nas2020kinase"
72,398,"Sun Piano","Laraaji",2020-07-17,"The latest release for the New York-based new age artist features the piano and was recorded at a Brooklyn church.",NA,2020,"laraaji2020sunano"
72,399,"Tickets to My Downfall","Machine Gun Kelly",2020-09-25,"The rapper turns toward pop-punk on his fifth full-length release executive produced by Travis Barker and featuring guest appearances from Blackbear, Iann Dior, Halsey, and Trippie Redd.",7.8,2020,"machinegunkelly2020ticall"
72,400,"Aporia","Sufjan Stevens",2020-03-24,"The collaboration between Sufjan Stevens and Lowell Brams was recorded over several years and features contributions from such artists as the Shins' Yuuki Matthews, the National's James McAllister and Sunn O)))'s Steve Moore.",7.1,2020,"sufjanstevens2020aporia"
72,401,"All That Emotion","Hannah Georgas",2020-09-04,"The latest full-length release for the Canadian singer-songwriter was produced by The National's Aaron Dessner.",NA,2020,"hannahgeorgas2020allion"
72,402,"Womb","Purity Ring",2020-04-03,"The third full-length release for the Canadian electronic pop duo is their first new album in five years.",8.1,2020,"purityring2020womomb"
72,403,"Positions","Ariana Grande",2020-10-30,"The surprise release of the sixth full-length studio release for the pop artist features guest appearances from Doja Cat, Ty Dolla Sign and the Weeknd.",7.3,2020,"arianagrande2020posons"
71,404,"Shiver","Jónsi",2020-10-02,"The second full-length solo studio release for the Sigur Rós frontman was co-produced by A. G. Cook and recorded in Berlin, Helsinki, London, and Reykjavik.",8.4,2020,"jónsi2020shiver"
71,405,"Earth To Dora","Eels",2020-10-30,"This is the 13th full-length studio release for the indie rock band led by E, who also produced the album.",7.8,2020,"eels2020earora"
71,406,"Detroit 2","Big Sean",2020-09-04,"The fifth full-length studio release for the Detroit rapper features guest appearances from 42 Dugg, Anderson.Paak, Jhené Aiko, Boldy James, Cash Kidd, Diddy, Drego, Dwele, Earlly Mac, Eminem, Hit-Boy, Kash Doll, Dom Kennedy, Lil Wayne, Nipsey Hussle, Payroll, Post Malone, Royce da 5'9"", Sada Baby, Travis Scott, Tee Grizzley, Twenty88, Ty Dolla Sign, Wale, and Young Thug.",8.2,2020,"bigsean2020detit2"
71,407,"Such Pretty Forks in the Road","Alanis Morissette",2020-07-31,"The ninth full-length studio release for the singer-songwriter is her first since 2012's Havoc And Bright Lights.",8.7,2020,"alanismorissette2020sucoad"
71,408,"Generations","Will Butler",2020-09-25,"The second full-length solo studio release for the Arcade Fire member was self-recorded and produced at his Brooklyn home during the COVID-19 pandemic lockdown.",5.6,2020,"willbutler2020genons"
71,409,"The Album","BlackPink",2020-10-02,"The debut full-length studio release for the South Korean pop group features guest appearances from Cardi B and Selena Gomez.",8.2,2020,"blackpink2020thebum"
71,410,"Man on the Moon, Vol. 3: The Chosen","Kid Cudi",2020-12-11,"The third and final installment of the rapper's Main On The Moon trilogy features guest appearances from Phoebe Bridgers, Pop Smoke, Skepta, and Trippie Redd.",8.4,2020,"kidcudi2020mansen"
71,411,"Species","Bing & Ruth",2020-07-17,"The latest release for the project led by David Moore features a Farfisa with clarinet from Jeremy Viner and double bass from Jeff Ratner.",NA,2020,"bingruth2020speies"
71,412,"Do You Wonder About Me?","Diet Cig",2020-05-01,"The second full-length release for the New York indie rock duo was produced by Christopher Daly.",7.6,2020,"dietcig2020doytme"
71,413,"Concrete and Glass","Nicolas Godin",2020-01-24,"The second full-length solo release for the Air frontman features guest appearances from Kadhja Bonet, Cola Boyy, musician Kirin J Callinan, Kate NV, and Hot Chip's Alexis Taylor.",NA,2020,"nicolasgodin2020conass"
70,414,"Names of North End Women","Lee Ranaldo/Raül Refree",2020-02-21,"The collaboration between Lee Ranaldo and Raül Refree features little to no guitars.",NA,2020,"leeranaldoraülrefree2020nammen"
70,415,"Uneasy Laughter","Moaning",2020-03-20,"The second full-length release for the Los Angeles post-punk trio was produced by Alex Newport.",NA,2020,"moaning2020uneter"
70,416,"Plays the Songs of Daniel Johnston","Built to Spill",2020-06-12,"After working as part of the backing band for Daniel Johnston's 2017 tour, the trio (Doug Martsch, Jason Albertini and Steve Gere) recorded an 11-song tribute album to the singer-songwriter.",NA,2020,"builttospill2020platon"
70,417,"Thin Mind","Wolf Parade",2020-01-24,"The fifth full-length release for the indie rock band sees it returning to its three-person line-up of Dan Boeckner, Spencer Krug, and Arlen Thompson.",7.9,2020,"wolfparade2020thiind"
70,418,"Chunky Shrapnel [Live]","King Gizzard & the Lizard Wizard",2020-05-22,"The live release features tracks from the Australian psychedelic rock band's 2019 tour.",8,2020,"kinggizzardthelizardwizard2020chuive"
70,419,"Antarctica","Flat Worms",2020-04-10,"The second full-length release for the Los Angeles trio led by Will Ivy was recorded by Steve Albini.",NA,2020,"flatworms2020antica"
70,420,"Deap Lips","Deap Lips",2020-03-13,"This is the debut full-length release for the collaboration between Deap Vally and The Flaming Lips' Wayne Coyne & Steven Drozd.",5.1,2020,"deaplips2020deaips"
70,421,"Earth","EOB",2020-04-17,"The debut full-length solo release for Radiohead guitarist Ed O'Brien features guest appearances by Laura Marling and Portishead's Adrian Utley.",8.3,2020,"eob2020earrth"
70,422,"Shoot For The Stars Aim For The Moon","Pop Smoke",2020-07-03,"The debut full-length studio release for the rapper is also a posthumous album following his death in February 2020. It features guest appearances from 50 Cent, DaBaby, Future, Karol G, King Combs, Lil Baby, Lil Tjay, Quavo, Roddy Ricch, Rowdy Rebel, Swae Lee, and Tyga.",6.5,2020,"popsmoke2020shooon"
70,423,"When We Stay Alive","Poliça",2020-01-31,"The fourth full-length release for the Minneapolis band features songs written while frontwoman Channy Leaneagh was recovering from a back injury.",6.9,2020,"poliça2020wheive"
70,424,"Think of Spring","M. Ward",2020-12-11,"The latest full-length solo release for the singer-songwriter is a Billie Holiday covers album.",NA,2020,"mward2020thiing"
70,425,"Candid","Whitney",2020-08-14,"The third full-length release for the band features covers of songs from such artists as David Byrne, John Denver, Kelela, Moondog, Labi Sif, and SWV as well as a guest appearance from Waxahatchee.",NA,2020,"whitney2020candid"
70,426,"Tearless","Amnesia Scanner",2020-06-19,"The second full-length studio release for the Berlin-based Finnish electronic duo features guest appearances from Code Orange, Lalita and LYZZA.",NA,2020,"amnesiascanner2020teaess"
70,427,"High Off Life","Future",2020-05-15,"The eighth full-length studio release for the rapper features guest appearances from DaBaby, Doe Boy, Drake, Future, Lil Baby, Lil Durk, Lil Uzi Vert, Meek Mill, Travis Scott, YoungBoy Never Broke Again, and Young Thug",7.2,2020,"future2020higife"
69,428,"Freeze, Melt","Cut Copy",2020-08-21,"The Australian indie electronic band's sixth full-length studio release was mixed by Christoffer Berg.",8.4,2020,"cutcopy2020freelt"
69,429,"Notes on a Conditional Form","The 1975",2020-05-22,"The fourth full-length studio release for the British rock band features guest appearances from Phoebe Bridgers, Cutty Ranks, FKA Twigs, Tim Healy, and Greta Thunberg.",7,2020,"the19752020notorm"
69,430,"Ricky Music","Porches",2020-03-13,"The fourth full-length release for the Aaron Maine project was co-produced by Jake Portrait and features contributions from Dev Hynes, Peter Maine, Mitski, and Zsela.",6.8,2020,"porches2020ricsic"
69,431,"ACR Loco","A Certain Ratio",2020-09-25,"The first new studio release in 12 years for the British post-punk band features contributions from Gabe Gurnsey, Mike Joyce, Eric Random, and Sink Ya Teeth (Maria Uzor and Gemma Cullingford).",NA,2020,"acertainratio2020acroco"
69,432,"Tea for the Tillerman 2","Yusuf",2020-09-18,"The latest release for the singer-songwriter credited under the names Yusuf/Cat Stevens features re-recordings of the songs from his 1970 album Tea For The Tillerman with new interpretations and arrangements.",8,2020,"yusuf2020teaan2"
68,433,"Starz","Yung Lean",2020-05-15,"The fourth full-length studio release for the Swedish rapper features a guest appearance from Ariel Pink.",8,2020,"yunglean2020staarz"
68,434,"Born Again","Ellis",2020-04-03,"The debut full-length release of Canadian singer-songwriter Linnea Siggelkow was produced by Jake Aron.",NA,2020,"ellis2020borain"
68,435,"And It's Still Alright","Nathaniel Rateliff",2020-02-14,"The first full-length solo release in over six years for the singer-songwriter was co-produced with James Barone and Patrick Meese.",8.7,2020,"nathanielrateliff2020andght"
68,436,"Supervision","La Roux",2020-02-07,"The third full-length release for the synth-pop artist was self-produced with some assistance from Dan Carey.",7.1,2020,"laroux2020supion"
68,437,"No Fun Mondays","Billie Joe Armstrong",2020-11-27,"The covers album from the Green Day frontman features songs he released during the COVID-19 lockdown on YouTube.",NA,2020,"billiejoearmstrong2020nofays"
68,438,"Father of All…","Green Day",2020-02-07,"The 13th full-length studio release for the Northern California punk trio was produced with Chris Dugan and Butch Walker.",4.8,2020,"greenday2020fatall"
67,439,"Dark Hearts","Annie",2020-10-16,"The third full-length studio release for the Norwegian pop artist is her first in 11 years and was produced by Stefan Storm.",7.1,2020,"annie2020darrts"
67,440,"Heartbreaker Please","Teddy Thompson",2020-05-29,"Recorded in Brooklyn, the sixth full-length solo studio release for the British singer-songwriter is his first since 2011's Bella.",NA,2020,"teddythompson2020heaase"
66,441,"Weird!","Yungblud",2020-12-04,"The second full-length release for the British alternative pop artist features contributions from Travis Barker, Machine Gun Kelly, and Dan Reynolds.",7.3,2020,"yungblud2020weiird"
66,442,"Always Tomorrow","Best Coast",2020-02-21,"The fourth full-length release from the indie rock duo of Bethany Cosentino and Bobb Bruno was produced with Carlos de la Garza and Justin Meldal-Johnsen.",7.9,2020,"bestcoast2020alwrow"
65,443,"Angelheaded Hipster: The Songs of Marc Bolan & T. Rex","Various Artists",2020-09-04,"The tribute album to Marc Bolan and T. Rex's music from the late producer Hal Willner (who passed away in April 2020) features Marc Almond, Devendra Banhart, BØRNS, John Cameron Mitchell, Nick Cave, Helga Davis, Elysian Fields, Perry Farrell, Father John Misty, Gavin Friday, Emily Haines, Jessie Harris, Joan Jett, David Johansen, Elton John, Charlotte Kemp Muhl, Kesha, King Khan, Julian Lennon, Sean Lennon, Maria McKee, Gaby Moreno, Nena, Beth Orton, Todd Rundgren, U2, Lucinda Williams, and Victoria Williams.",NA,2020,"variousartists2020angrex"
65,444,"R.Y.C.","Mura Masa",2020-01-17,"The second full-length release for the electronic producer features guest appearances from Clairo, Georgia, Ned Green, Ellie Rowsell, slowthai, Tirzah, and Wolf Alice.",6.6,2020,"muramasa2020rycryc"
65,445,"Wonder","Shawn Mendes",2020-12-04,"The fourth full-length release for the Canadian singer-songwriter features a duet with Justin Bieber.",8,2020,"shawnmendes2020wonder"
65,446,"Music to Be Murdered By - Side B (Deluxe Edition)","Eminem",2020-12-18,"The second surprise release in 2020 from the rapper features guest appearances from Anderson .Paak, DJ Premier, Dr. Dre, Miller Glasgow, Skylar Grey, Juice WRLD, KXNG Crooked, MAJ, Brendan Malloy, Joell Ortiz, Royce Da 5'9"", Ed Sheeran, Sly Pyper, Don Toliver, Ty Dolla $ign, White Gold, and Young M.A.",8.8,2020,"eminem2020musion"
64,447,"Love Goes","Sam Smith",2020-10-30,"The third full-length release for the British singer-songwriter features guest appearances from Burna Boy, Calvin Harris, Labrinth, Demi Lovato, and Normani.",8.3,2020,"samsmith2020lovoes"
64,448,"Music To Be Murdered By","Eminem",2020-01-17,"The surprise release from the Detroit rapper features guest appearances from Anderson.Paak, the late rapper Juice WRLD, Q Tip, and Ed Sheeran.",8.5,2020,"eminem2020musdby"
64,449,"The Third Gleam","The Avett Brothers",2020-08-28,"The latest full-length release for the folk rock trio is the third installment of their ongoing Gleam series.",NA,2020,"theavettbrothers2020theeam"
64,450,"Portrait of an Ugly Man","Remo Drive",2020-06-26,"The third full-length release for the Minnesota emo band was produced by lead singer, Erik Paulson.",NA,2020,"remodrive2020porman"
63,451,"Purple Noon","Washed Out",2020-08-07,"The fourth full-length release for Atlanta-based chillwave producer Ernest Greene was mixed by Ben H. Allen.",8.5,2020,"washedout2020puroon"
63,452,"The Mother Stone","Caleb Landry Jones",2020-05-01,"The actor known for his work in Twin Peaks: The Return, Get Out and Three Billboards Outside Ebbing, Missouri, releases his debut full-length album produced by Nic Jodoin.",8.7,2020,"caleblandryjones2020theone"
63,453,"Heartbreak Weather","Niall Horan",2020-03-13,"The second full-length solo release for the ex-One Direction member is said to includes songs about heartbreak from all points of view.",8.7,2020,"niallhoran2020heaher"
